,Tempo[s],Z_onda[m],Z_heave[m]
604,60.40167782,-0.1113651751,0.004908544536
605,60.5016806,0.0934095021,0.0004696325331
606,60.60168338,0.2944905572,-0.003951316015
607,60.70168616,0.4834181284,-0.008349774366
608,60.80168894,0.6522553938,-0.01272123534
609,60.90169171,0.7939186381,-0.01706120729
610,61.00169449,0.9024710431,-0.02136521085
611,61.10169727,0.9733683222,-0.02562877691
612,61.20170005,1.003646307,-0.02984744592
613,61.30170283,0.9920429774,-0.03401676904
614,61.4017056,0.9390500598,-0.03813231101
615,61.50170838,0.8468921763,-0.04218965503
616,61.60171116,0.7194344021,-0.0461844096
617,61.70171394,0.5620219837,-0.05011221712
618,61.80171671,0.3812586836,-0.05396876437
619,61.90171949,0.18473271,-0.05774979426
620,62.00172227,-0.01929867303,-0.06145111891
621,62.10172505,-0.2222530346,-0.06506863341
622,62.20172783,-0.4155811208,-0.06859833008
623,62.3017306,-0.5911249332,-0.07203631266
624,62.40173338,-0.7414607251,-0.07537881006
625,62.50173616,-0.8602126037,-0.07862218927
626,62.60173894,-0.942323516,-0.08176296697
627,62.70174172,-0.9842720425,-0.08479781963
628,62.80174449,-0.9842255689,-0.0877235916
629,62.90174727,-0.9421229771,-0.09053730123
630,63.00175005,-0.8596828864,-0.09323614466
631,63.10175283,-0.740336587,-0.09581749741
632,63.2017556,-0.5890879869,-0.09827891369
633,63.30175838,-0.4123060361,-0.1006181236
634,63.40176116,-0.2174580344,-0.1028330287
635,63.50176394,-0.01279485318,-0.1049216953
636,63.60176672,0.1929987148,-0.1068823476
637,63.70176949,0.3911736364,-0.108713359
638,63.80177227,0.5732905073,-0.1104132433
639,63.90177505,0.7315814583,-0.1119806464
640,64.00177783,0.8592843512,-0.1134143378
641,64.10178061,0.9509346243,-0.1147132033
642,64.20178338,1.002601923,-0.1158762389
643,64.30178616,1.012061012,-0.1169025462
644,64.40178894,0.9788893283,-0.1177913294
645,64.50179172,0.9044867238,-0.1185418947
646,64.60179449,0.7920164161,-0.1191536512
647,64.70179727,0.646269609,-0.1196261136
648,64.80180005,0.4734596595,-0.1199589073
649,64.90180283,0.2809547783,-0.120151775
650,65.00180561,0.07696097009,-0.1202045837
651,65.10180838,-0.1298308906,-0.1201173342
652,65.20181116,-0.3306183987,-0.1198901698
653,65.30181394,-0.5168650655,-0.1195233861
654,65.40181672,-0.6806654466,-0.1190174401
655,65.50181949,-0.8150821404,-0.1183729586
656,65.60182227,-0.914440162,-0.1175907459
657,65.70182505,-0.9745661533,-0.1166717893
658,65.80182783,-0.9929623759,-0.1156172638
659,65.90183061,-0.9689083486,-0.1144285336
660,66.00183338,-0.9034861815,-0.1131071528
661,66.10183616,-0.7995289876,-0.1116548628
662,66.20183894,-0.6614950707,-0.1100735876
663,66.30184172,-0.4952737407,-0.108365428
664,66.4018445,-0.3079314712,-0.1065326521
665,66.50184727,-0.1074095612,-0.1045776859
666,66.60185005,0.09781359796,-0.1025031018
667,66.70185283,0.2990811934,-0.1003116053
668,66.80185561,0.4879224114,-0.09800602322
669,66.90185838,0.6564073356,-0.09558928959
670,67.00186116,0.7974775961,-0.09306443342
671,67.10186394,0.9052391927,-0.09043456643
672,67.20186672,0.9752055942,-0.08770287219
673,67.3018695,1.004481368,-0.08487259659
674,67.40187227,0.9918790995,-0.08194704005
675,67.50187505,0.9379651309,-0.0789295517
676,67.60187783,0.8450325786,-0.0758235254
677,67.70188061,0.717003021,-0.07263239799
678,67.80188339,0.5592611359,-0.06935964934
679,67.90188616,0.3784292328,-0.06600880428
680,68.00188894,0.1820910238,-0.06258343611
681,68.10189172,-0.0215240172,-0.05908717131
682,68.2018945,-0.2238827908,-0.05552369525
683,68.30189727,-0.4165032371,-0.05189675828
684,68.40190005,-0.5913070551,-0.04821018201
685,68.50190283,-0.7409560602,-0.04446786509
686,68.60190561,-0.8591583936,-0.04067378829
687,68.70190839,-0.9409319633,-0.03683201826
688,68.80191116,-0.982814181,-0.03294670985
689,68.90191394,-0.9830091782,-0.02902210639
690,69.00191672,-0.9414661807,-0.02506253806
691,69.1019195,-0.8598854927,-0.02107241789
692,69.20192228,-0.7416514838,-0.01705623558
693,69.30192505,-0.5916949751,-0.01301854902
694,69.40192783,-0.4162903613,-0.008963973773
695,69.50193061,-0.2227955599,-0.004897170659
696,69.60193339,-0.01934534297,-0.0008228318307
697,69.70193616,0.1854893498,0.003254334365
698,69.80193894,0.3830619623,0.007329619263
699,69.90194172,0.5650156155,0.01139833004
700,70.0019445,0.7236376792,0.01545580567
701,70.10194728,0.8521884737,0.01949743228
702,70.20195005,0.9451899269,0.0235186573
703,70.30195283,0.9986616135,0.02751500217
704,70.40195561,1.010293766,0.03148207318
705,70.50195839,0.9795494953,0.03541557013
706,70.60196117,0.9076914762,0.03931129279
707,70.70196394,0.7977316044,0.04316514482
708,70.80196672,0.6543054869,0.04697313542
709,70.9019695,0.4834769226,0.05073137868
710,71.00197228,0.2924806219,0.05443609081
711,71.10197505,0.0894141563,0.05808358565
712,71.20197783,-0.1171076006,0.06167026873
713,71.30198061,-0.3183206,0.0651926303
714,71.40198339,-0.5056863483,0.06864723785
715,71.50198617,-0.6712569686,0.07203072853
716,71.60198894,-0.808014746,0.07533980196
717,71.70199172,-0.9101714339,0.07857121393
718,71.8019945,-0.9734143903,0.08172177132
719,71.90199728,-0.9950889728,0.08478832864
720,72.00200006,-0.9743094428,0.08776778655
721,72.10200283,-0.9119937913,0.09065709234
722,72.20200561,-0.8108212356,0.09345324275
723,72.30200839,-0.6751145174,0.09615328891
724,72.40201117,-0.5106523847,0.09875434343
725,72.50201394,-0.3244206382,0.1012535894
726,72.60201672,-0.124312713,0.1036482913
727,72.7020195,0.08120713559,0.1059358064
728,72.80202228,0.2834634744,0.1081135985
729,72.90202506,0.4739367415,0.1101792508
730,73.00202783,0.644622098,0.1121304793
731,73.10203061,0.7883649677,0.1139651461
732,73.20203339,0.8991592758,0.1156812708
733,73.30203617,0.9723960991,0.1172770418
734,73.40203895,1.005052634,0.1187508244
735,73.50204172,0.9958139776,0.1201011685
736,73.6020445,0.9451230763,0.1213268121
737,73.70204728,0.8551572153,0.1224266846
738,73.80205006,0.7297324634,0.1233999052
739,73.90205283,0.5741404325,0.1242457811
740,74.00205561,0.3949244467,0.1249638019
741,74.10205839,0.1996046295,0.1255536328
742,74.20206117,-0.00363657377,0.1260151055
743,74.30206395,-0.2062953897,0.126348208
744,74.40206672,-0.3999001845,0.1265530737
745,74.5020695,-0.5763629246,0.12662997
746,74.60207228,-0.7283142913,0.1265792861
747,74.70207506,-0.8494088129,0.1264015225
748,74.80207784,-0.9345876101,0.1260972807
749,74.90208061,-0.9802880736,0.1256672548
750,75.00208339,-0.9845919239,0.1251122236
751,75.10208617,-0.9473055767,0.1244330466
752,75.20208895,-0.8699694529,0.1236306601
753,75.30209172,-0.7557957245,0.1227060773
754,75.4020945,-0.6095368792,0.1216603894
755,75.50209728,-0.4372902934,0.1204947693
756,75.60210006,-0.2462466277,0.1192104772
757,75.70210284,-0.04439218975,0.1178088681
758,75.80210561,0.159822649,0.1162914
759,75.90210839,0.3578354182,0.1146596431
760,76.00211117,0.5413293967,0.1129152898
761,76.10211395,0.7025824889,0.1110601639
762,76.20211673,0.8347925271,0.1090962299
763,76.3021195,0.9323652597,0.1070256003
764,76.40212228,0.9911527309,0.1048505422
765,76.50212506,1.008631736,0.1025734815
766,76.60212784,0.984014479,0.1001970052
767,76.70213061,0.9182863604,0.09772386049
768,76.80213339,0.8141688863,0.09515695246
769,76.90213617,0.6760088632,0.0924993382
770,77.00213895,0.5095982107,0.08975421892
771,77.10214173,0.3219317418,0.0869249296
772,77.2021445,0.1209129788,0.08401492672
773,77.30214728,-0.08497960951,0.08102777418
774,77.40215006,-0.2870517781,0.07796712821
775,77.50215284,-0.4767627294,0.07483672139
776,77.60215562,-0.6460885246,0.07164034649
777,77.70215839,-0.7878640041,0.06838184069
778,77.80216117,-0.8960884185,0.06506507048
779,77.90216395,-0.9661815147,0.06169391797
780,78.00216673,-0.9951789597,0.05827226877
781,78.1021695,-0.9818586182,0.05480400199
782,78.20217228,-0.9267922197,0.05129298249
783,78.30217506,-0.8323202113,0.04774305559
784,78.40217784,-0.7024509502,0.04415804422
785,78.50218062,-0.5426886891,0.04054174861
786,78.60218339,-0.3597979052,0.03689794813
787,78.70218617,-0.1615142677,0.03323040525
788,78.80218895,0.04378517748,0.02954287115
789,78.90219173,0.2474383135,0.02583909259
790,79.00219451,0.4408653853,0.02212281958
791,79.10219728,0.6159317983,0.01839781338
792,79.20220006,0.7652908232,0.01466785424
793,79.30220284,0.8826917117,0.01093674847
794,79.40220562,0.9632403158,0.007208334296
795,79.50220839,1.003601425,0.003486486081
796,79.60221117,1.002134605,-0.000224883384
797,79.70221395,0.9589581936,-0.003921822877
798,79.80221673,0.8759392062,-0.007600345161
799,79.90221951,0.7566100178,-0.01125643191
800,80.00222228,0.6060157542,-0.01488604113
801,80.10222506,0.4304991812,-0.01848511691
802,80.20222784,0.2374324119,-0.02204960134
803,80.30223062,0.03490687479,-0.02557544821
804,80.4022334,-0.1686053924,-0.02905863813
805,80.50223617,-0.3646049878,-0.03249519458
806,80.60223895,-0.5449183068,-0.03588120045
807,80.70224173,-0.702036111,-0.03921281448
808,80.80224451,-0.8294236842,-0.0424862871
809,80.90224728,-0.9217899943,-0.04569797518
810,81.00225006,-0.9753050065,-0.04884435519
811,81.10225284,-0.9877564359,-0.05192203441
812,81.20225562,-0.9586397046,-0.05492775976
813,81.3022584,-0.8891775699,-0.05785842421
814,81.40226117,-0.7822687291,-0.06071107035
815,81.50226395,-0.6423675541,-0.06348289132
816,81.60226673,-0.4752998757,-0.06617122911
817,81.70226951,-0.2880223035,-0.06877357029
818,81.80227229,-0.08833484756,-0.07128753966
819,81.90227506,0.1154414986,-0.07371089194
820,82.00227784,0.3148091077,-0.07604150218
821,82.10228062,0.501445965,-0.07827735522
822,82.2022834,0.667551398,-0.08041653471
823,82.30228617,0.8061710686,-0.08245721243
824,82.40228895,0.9114877761,-0.08439763815
825,82.50229173,0.9790659342,-0.0862361308
826,82.60229451,1.006039406,-0.08797107125
827,82.70229729,0.9912346426,-0.08960089704
828,82.80230006,0.935223684,-0.0911240995
829,82.90230284,0.8403044522,-0.09253922332
830,83.00230562,0.7104087722,-0.09384486872
831,83.1023084,0.5509415859,-0.0950396961
832,83.20231118,0.3685577366,-0.09612243317
833,83.30231395,0.1708853861,-0.09709188417
834,83.40231673,-0.03379254887,-0.09794694095
835,83.50231951,-0.2368856819,-0.09868659534
836,83.60232229,-0.4298575873,-0.09930995257
837,83.70232506,-0.604586088,-0.09981624487
838,83.80232784,-0.7537070633,-0.100204845
839,83.90233062,-0.8709270452,-0.1004752791
840,84.0023334,-0.951291135,-0.100627238
841,84.10233618,-0.9913946238,-0.1006605872
842,84.20233895,-0.9895290818,-0.1005753744
843,84.30234173,-0.9457564789,-0.1003718343
844,84.40234451,-0.861907998,-0.1000503918
845,84.50234729,-0.7415074595,-0.09961166075
846,84.60235007,-0.5896225516,-0.09905644144
847,84.70235284,-0.412650203,-0.09838571426
848,84.80235562,-0.2180453,-0.09760063146
849,84.9023584,-0.01400441591,-0.09670250651
850,85.00236118,0.1908818348,-0.09569280175
851,85.10236395,0.387992859,-0.09457311469
852,85.20236673,0.5690429248,-0.09334516352
853,85.30236951,0.7264311492,-0.0920107724
854,85.40237229,0.8535616955,-0.09057185707
855,85.50237507,0.9451205926,-0.0890304112
856,85.60237784,0.9972975155,-0.08738849417
857,85.70238062,1.007943298,-0.08564822057
858,85.8023834,0.9766567493,-0.08381175173
859,85.90238618,0.9047974232,-0.08188128974
860,86.00238896,0.7954241456,-0.07985907386
861,86.10239173,0.653162288,-0.07774737956
862,86.20239451,0.4840057518,-0.07554851999
863,86.30239729,0.2950623461,-0.07326484985
864,86.40240007,0.09425355117,-0.07089877116
865,86.50240284,-0.1100185164,-0.06845274083
866,86.60240562,-0.3092228609,-0.06592927938
867,86.7024084,-0.4950553453,-0.06333098044
868,86.80241118,-0.659783628,-0.06066052041
869,86.90241396,-0.7965670804,-0.05792066786
870,87.00241673,-0.8997386119,-0.05511429198
871,87.10241951,-0.9650369898,-0.05224436977
872,87.20242229,-0.9897803474,-0.04931399128
873,87.30242507,-0.9729740354,-0.04632636281
874,87.40242785,-0.9153486788,-0.04328480755
875,87.50243062,-0.819327154,-0.04019276355
876,87.6024334,-0.688922079,-0.03705377903
877,87.70243618,-0.5295682002,-0.03387150487
878,87.80243896,-0.3478966647,-0.03064968459
879,87.90244173,-0.1514604763,-0.02739214201
880,88.00244451,0.05157762783,-0.0241027669
881,88.10244729,0.2527821551,-0.02078549911
882,88.20245007,0.4437929804,-0.01744431157
883,88.30245285,0.6166704555,-0.01408319284
884,88.40245562,0.7642234598,-0.01070612967
885,88.5024584,0.8803070096,-0.007317090135
886,88.60246118,0.9600772376,-0.003920007908
887,88.70246396,1.00019324,-0.0005187682015
888,88.80246674,0.9989573909,0.002882804264
889,88.90246951,0.9563881935,0.006280954876
890,89.00247229,0.8742224297,0.009672006078
891,89.10247507,0.7558462615,0.01305236154
892,89.20247785,0.6061578184,0.01641850746
893,89.30248062,0.43136665,0.01976701123
894,89.4024834,0.2387380543,0.02309451744
895,89.50248618,0.03629262943,0.02639774177
896,89.60248896,-0.1675266677,0.02967346304
897,89.70249174,-0.364206229,0.03291851387
898,89.80249451,-0.5455176558,0.03612977061
899,89.90249729,-0.7038628731,0.03930414292
900,90.00250007,-0.8325939446,0.04243856385
901,90.10250285,-0.9262939972,0.0455299806
902,90.20250563,-0.981007216,0.04857534689
903,90.3025084,-0.9944079583,0.05157161709
904,90.40251118,-0.9659015621,0.05451574265
905,90.50251396,-0.8966523032,0.05740467111
906,90.60251674,-0.7895370462,0.06023534776
907,90.70251951,-0.6490263208,0.06300472014
908,90.80252229,-0.4809976785,0.06570974527
909,90.90252507,-0.2924891247,0.06834739937
910,91.00252785,-0.09140302821,0.07091468991
911,91.10253063,0.1138269217,0.0734086695
912,91.2025334,0.314591519,0.07582645121
913,91.30253618,0.5024694096,0.07816522473
914,91.40253896,0.6695824886,0.08042227293
915,91.50254174,0.8089281357,0.08259498805
916,91.60254452,0.9146741056,0.08468088713
917,91.70254729,0.9824035198,0.08667762599
918,91.80255007,1.009299585,0.08858301135
919,91.90255285,0.9942622853,0.09039501062
920,92.00255563,0.9379522466,0.09211175914
921,92.1025584,0.8427601188,0.09373156446
922,92.20256118,0.712703021,0.09525290776
923,92.30256396,0.5532527079,0.09667444233
924,92.40256674,0.3711030026,0.09799498919
925,92.50256952,0.1738865821,0.09921353019
926,92.60257229,-0.03014671391,0.1003291989
927,92.70257507,-0.2324763321,0.1013412697
928,92.80257785,-0.42466755,0.1022491455
929,92.90258063,-0.5987231336,0.1030523448
930,93.00258341,-0.7474154456,0.1037504889
931,93.10258618,-0.8645852717,0.1043432887
932,93.20258896,-0.945395124,0.1048305332
933,93.30259174,-0.9865267642,0.1052120794
934,93.40259452,-0.9863150747,0.1054878438
935,93.50259729,-0.9448130849,0.1056577961
936,93.60260007,-0.8637858252,0.1057219561
937,93.70260285,-0.7466336079,0.1056803926
938,93.80260563,-0.5982482051,0.1055332251
939,93.90260841,-0.4248080992,0.1052806287
940,94.00261118,-0.233521412,0.1049228406
941,94.10261396,-0.03232718639,0.1044601694
942,94.20261674,0.1704326829,0.1038930058
943,94.30261952,0.366357441,0.1032218344
944,94.4026223,0.5473333734,0.1024472471
945,94.50262507,0.705867564,0.1015699551
946,94.60262785,0.8353959821,0.100590802
947,94.70263063,0.9305534155,0.09951077498
948,94.80263341,0.9873943102,0.09833101456
949,94.90263618,1.003555541,0.09705282266
950,95.00263896,0.9783544663,0.09567766781
951,95.10264174,0.9128181956,0.09420718787
952,95.20264452,0.8096427809,0.09264318966
953,95.3026473,0.6730838321,0.09098764563
954,95.40265007,0.508782856,0.08924268753
955,95.50265285,0.3235362245,0.08741059718
956,95.60265563,0.1250160452,0.08549379475
957,95.70265841,-0.07854578878,0.08349482484
958,95.80266119,-0.278697522,0.08141634081
959,95.90266396,-0.4671175267,0.07926108795
960,96.00266674,-0.6359599478,0.07703188606
961,96.10266952,-0.778181675,0.07473161206
962,96.2026723,-0.8878369886,0.07236318315
963,96.30267507,-0.9603274708,0.0699295413
964,96.40267785,-0.9925965532,0.06743363933
965,96.50268063,-0.9832603113,0.06487842932
966,96.60268341,-0.9326687328,0.06226685346
967,96.70268619,-0.8428945742,0.05960183781
968,96.80268896,-0.7176499571,0.05688628895
969,96.90269174,-0.5621339174,0.05412309366
970,97.00269452,-0.3828170669,0.05131512138
971,97.1026973,-0.1871722417,0.04846522939
972,97.20270008,0.01663764544,0.04557627017
973,97.30270285,0.2201014449,0.04265110072
974,97.40270563,0.4147168766,0.03969259305
975,97.50270841,0.5923477694,0.03670364558
976,97.60271119,0.7455662483,0.03368719454
977,97.70271396,0.8679652915,0.03064622493
978,97.80271674,0.9544283295,0.02758378046
979,97.90271952,1.001344384,0.02450297173
980,98.0027223,1.006759585,0.02140698242
981,98.10272508,0.9704586341,0.01829907285
982,98.20272785,0.8939728094,0.0151825808
983,98.30273063,0.7805142446,0.01206091925
984,98.40273341,0.634839409,0.008937571159
985,98.50273619,0.4630477155,0.005816081201
986,98.60273896,0.2723239568,0.002700044723
987,98.70274174,0.07063563186,-0.0004069057614
988,98.80274452,-0.1336018989,-0.003501116144
989,98.9027473,-0.3318781829,-0.006578927864
990,99.00275008,-0.51594344,-0.009636696044
991,99.10275285,-0.678152349,-0.01267080803
992,99.20275563,-0.8117814824,-0.01567770167
993,99.30275841,-0.9113072201,-0.01865388283
994,99.40276119,-0.9726327181,-0.02159594134
995,99.50276397,-0.993254724,-0.02450056515
996,99.60276674,-0.9723636048,-0.02736455195
997,99.70276952,-0.9108727804,-0.03018481815
998,99.8027723,-0.8113767049,-0.03295840478
999,99.90277508,-0.6780394995,-0.03568248034
1000,100.0027779,-0.5164191757,-0.03835434051
1001,100.1027806,-0.3332349941,-0.04097140493
1002,100.2027834,-0.136087775,-0.04353121122
1003,100.3027862,0.06685517142,-0.04603140663
1004,100.402789,0.2671974679,-0.04846973781
1005,100.5027917,0.4566595899,-0.05084403918
1006,100.6027945,0.6274191638,-0.05315222051
1007,100.7027973,0.772431821,-0.0553922543
1008,100.8028001,0.8857196357,-0.0575621636
1009,100.9028029,0.9626155224,-0.05966001089
1010,101.0028056,0.9999537781,-0.0616838885
1011,101.1028084,0.9961991372,-0.06363191115
1012,101.2028112,0.9515091815,-0.06550221095
1013,101.302814,0.8677276233,-0.06729293516
1014,101.4028167,0.7483087464,-0.06900224691
1015,101.5028195,0.5981760459,-0.07062832893
1016,101.6028223,0.4235207471,-0.07216939016
1017,101.7028251,0.2315483044,-0.07362367516
